   ;                                  Time Variables                ;;;;               Implicit Convergence                   ;;;;               Time Discretisation Error                          ;;;
                                 % TIME    ;  TIMEN    ;    DTIMEU   ; LOOPCT ;   RELXCC   ;        NRLXCC         ;   ENBALT   ;    ERRT     ;        NERRMAX        ;   DT OPT  ;
 1 ------------------------->   57.58216 % ;  9812.000 ;   10.00000  ;     26 ; 6.466e-005 ;     4300 (processing) ; 2.435e-004 ;  3.708e-002 ;     4300 (processing) ;    12.527 
 1 ------------------------->   58.16901 % ;  9912.000 ;   10.00000  ;     25 ; -4.582e-005 ;     4300 (processing) ; 2.166e-004 ;  1.899e-002 ;     4300 (processing) ;    15.658 
 1 ------------------------->   58.75587 % ; 10012.000 ;   10.00000  ;     30 ; 1.722e-005 ;     4300 (processing) ; 7.183e-005 ;  1.869e-002 ;     4300 (processing) ;    15.741 
 1 ------------------------->   59.34272 % ; 10112.000 ;   10.00000  ;     30 ; 1.983e-005 ;     4300 (processing) ; 7.859e-005 ;  1.268e-002 ;      900 (processing) ;    17.914 
 1 ------------------------->   59.92958 % ; 10212.000 ;   10.00000  ;     30 ; -7.954e-005 ;     4300 (processing) ; 3.251e-004 ;  2.432e-002 ;     4300 (processing) ;    14.419 
 1 ------------------------->   60.46948 % ; 10304.000 ;   10.00000  ;     31 ; -8.135e-005 ;     4300 (processing) ; 3.265e-004 ;  3.651e-002 ;     4300 (processing) ;    12.592 
 1 ------------------------->   61.05634 % ; 10404.000 ;   10.00000  ;     27 ; 5.719e-005 ;     4300 (processing) ; 2.716e-004 ;  2.889e-002 ;     4300 (processing) ;    13.614 
 1 ------------------------->   61.64319 % ; 10504.000 ;   10.00000  ;     31 ; 2.735e-005 ;     4300 (processing) ; 1.263e-004 ;  2.064e-002 ;     4300 (processing) ;    15.229 
 1 ------------------------->   62.23005 % ; 10604.000 ;   10.00000  ;     27 ; -8.502e-005 ;     4300 (processing) ; 3.798e-004 ;  4.225e-002 ;     4300 (processing) ;    11.994 
 1 ------------------------->   62.81690 % ; 10704.000 ;   10.00000  ;     32 ; -3.135e-005 ;     4600 (processing) ; 1.380e-004 ;  1.967e-002 ;     4600 (processing) ;    15.475 
 1 ------------------------->   63.40376 % ; 10804.000 ;   10.00000  ;     31 ; -4.658e-005 ;     4300 (processing) ; 2.062e-004 ;  1.488e-002 ;     4600 (processing) ;    16.984 
 1 ------------------------->   63.99061 % ; 10904.000 ;   10.00000  ;     27 ; 6.946e-005 ;     4300 (processing) ; 3.094e-004 ;  2.976e-002 ;     4300 (processing) ;    13.480 
 1 ------------------------->   64.57746 % ; 11004.000 ;   10.00000  ;     28 ; 3.256e-005 ;     4300 (processing) ; 1.448e-004 ;  1.502e-002 ;     4600 (processing) ;    16.931 
 1 ------------------------->   65.11737 % ; 11096.000 ;   10.00000  ;     25 ; -9.692e-005 ;     4300 (processing) ; 4.238e-004 ;  3.147e-002 ;     4300 (processing) ;    13.232 
 1 ------------------------->   65.70423 % ; 11196.000 ;   10.00000  ;     39 ; 8.800e-005 ;     4300 (processing) ; 3.324e-004 ;  2.355e-002 ;     4300 (processing) ;    14.575 
